organization_id,pipeline_type,content,language,references,ncbi_tax_id,scientific_name,rank,superkingdom,kingdom,phylum,class,order,family,genus,species,organization_name
1,Microbiome,"Pseudomonas nao e considerado um membro tipico do microbioma intestinal, e a colonizacao intestinal com Pseudomonas esta associada a um risco aumentado de desenvolver infeccoes pulmonares e mortalidade.",PT_BR,Not Available,286,Pseudomonas,Genus,Bacteria,Unknown,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Unknown,Vars
1,Microbiome,"Corynebacterium spp. raramente sao considerados patogenos, mas dados sobre Corynebacterium spp. como causa de infeccoes ortopedicas sao escassas. Portanto, perguntamos com que frequencia Corynebacterium spp. causou uma infeccao em uma coorte definida de pacientes ortopedicos com uma cultura positiva. Alem disso, objetivamos determinar a variedade de especies e a suscetibilidade de cepas isoladas para definir possiveis estrategias de tratamento.",PT_BR,Not Available,1716,Corynebacterium,Genus,Bacteria,Unknown,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Unknown,Vars
1,Microbiome,"Alteracoes na microbiota intestinal tem sido associadas a diversas doencas. Aqui, o Estudo Internacional do Microbioma de Esclerose Multipla (iMSMS) estudou o microbioma intestinal de 576 pacientes com esclerose multipla (36% nao tratados) e controles domesticos saudaveis ​​geneticamente nao relacionados (1.152 individuos no total). Observamos um aumento significativo na proporcao de Akkermansia muciniphila, Ruthenibacterium lactatiformans, Hungatella hathewayi e Eisenbergiella tayi e diminuicao das especies de Faecalibacterium prausnitzii e Blautia. A via de degradacao do fitato foi sobrerepresentada na EM nao tratada, enquanto as vias do metabolismo dos hidratos de carbono produtores de piruvato foram significativamente reduzidas. A composicao, funcao e metabolitos derivados do microbioma tambem diferiram em resposta aos tratamentos modificadores da doenca.",PT_BR,"Gut microbiome of multiple sclerosis patients and paired household healthy controls reveal associations with disease risk and course, https://pubmed.ncbi.nlm.nih.gov/36113426/",1905344,Ruthenibacterium,Genus,Bacteria,Unknown,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Unknown,Vars
1,Microbiome,Gut microbiome of multiple sclerosis patients and paired household healthy controls reveal associations with disease risk and course,EN,"Gut microbiome of multiple sclerosis patients and paired household healthy controls reveal associations with disease risk and course, https://pubmed.ncbi.nlm.nih.gov/36113426/",1905344,Ruthenibacterium,Genus,Bacteria,Unknown,Bacillota,Clostridia,Eubacteriales,Oscillospiraceae,Ruthenibacterium,Unknown,Vars
1,Metagenomic,"Cepas de um novo tipo de micobacteria escotocromogenica de crescimento lento, com pigmentacao rosarosa, foram isoladas repetidamente da vegetacao de esfagno, musgo verdadeiro e solo na Irlanda. Estas cepas cresceram a 22, 31 e 37 graus C, mas nao a 45 graus C, e possuiam atividades de fosfatase acida e arilsulfatase. Eles reduziram o nitrato, toleraram NaNO2 a 0,1%, nao dividiram amidas e foram resistentes a maioria dos medicamentos antituberculosos testados, exceto ao etambutol.",PT_BR,"Mycobacterium hiberniae sp. novembro, https://pubmed.ncbi.nlm.nih.gov/7684243/",2955711,Cohcovirus hiberniae,Species,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Caudoviricetes,Cohcovirus,Cohcovirus hiberniae,Vars
1,Metagenomic,"Cepas de um novo tipo de micobacteria escotocromogenica de crescimento lento, com pigmentacao rosarosa, foram isoladas repetidamente da vegetacao de esfagno, musgo verdadeiro e solo na Irlanda. Estas cepas cresceram a 22, 31 e 37 graus C, mas nao a 45 graus C, e possuiam atividades de fosfatase acida e arilsulfatase. Eles reduziram o nitrato, toleraram NaNO2 a 0,1%, nao dividiram amidas e foram resistentes a maioria dos medicamentos antituberculosos testados, exceto ao etambutol.",PT_BR,"Mycobacterium hiberniae sp. novembro, https://pubmed.ncbi.nlm.nih.gov/7684243/",2955711,Cohcovirus hiberniae,Species,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,Crassvirales,Suoliviridae,Cohcovirus,Cohcovirus hiberniae,Vars
1,Metagenomic,"Cepas de um novo tipo de micobacteria escotocromogenica de crescimento lento, com pigmentacao rosarosa, foram isoladas repetidamente da vegetacao de esfagno, musgo verdadeiro e solo na Irlanda. Estas cepas cresceram a 22, 31 e 37 graus C, mas nao a 45 graus C, e possuiam atividades de fosfatase acida e arilsulfatase. Eles reduziram o nitrato, toleraram NaNO2 a 0,1%, nao dividiram amidas e foram resistentes a maioria dos medicamentos antituberculosos testados, exceto ao etambutol.",PT_BR,"Mycobacterium hiberniae sp. novembro, https://pubmed.ncbi.nlm.nih.gov/7684243/",2955711,Cohcovirus hiberniae,Species,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes,Caudoviricetes,Cohcovirus,Cohcovirus hiberniae,Vars
1,Metagenomic,"Cepas de um novo tipo de micobacteria escotocromogenica de crescimento lento, com pigmentacao rosarosa, foram isoladas repetidamente da vegetacao de esfagno, musgo verdadeiro e solo na Irlanda. Estas cepas cresceram a 22, 31 e 37 graus C, mas nao a 45 graus C, e possuiam atividades de fosfatase acida e arilsulfatase. Eles reduziram o nitrato, toleraram NaNO2 a 0,1%, nao dividiram amidas e foram resistentes a maioria dos medicamentos antituberculosos testados, exceto ao etambutol.",PT_BR,"Mycobacterium hiberniae sp. novembro, https://pubmed.ncbi.nlm.nih.gov/7684243/",2955711,Cohcovirus hiberniae,Species,Viruses,Heunggongvirae,Uroviricota,Caudoviricetes,Caudoviricetes,Suoliviridae,Cohcovirus,Cohcovirus hiberniae,Vars
2,Metagenomic,"Ureaplasma urealyticum e uma bacteria que pertence a familia Mycoplasmataceae e ao genero Ureaplasma. E uma das menores bacterias de vida livre, caracterizada pela ausencia de uma parede celular rigida, o que a diferencia de outras bacterias e a torna resistente a muitos antibioticos que atacam a parede celular, como a penicilina. Esta mais comumente associado a infeccoes do trato geniturinario, mas, em casos raros, pode causar meningite, especialmente em populacoes vulneraveis como neonatos e pacientes imunocomprometidos.",PT_BR,"Clifford V, Tebruegge M, Everest N, Curtis N. Ureaplasma: pathogen or passenger in neonatal meningitis? The Pediatric Infectious Disease Journal. 2010 Jan;29(1):60-64. DOI: 10.1097/inf.0b013e3181b21016. Geiβdörfer W, Sandner G, John S, Gessner A, Schoerner C, Schröppel K 2008. Ureaplasma urealyticum Meningitis in an Adult Patient. J Clin Microbiol 46:. https://doi.org/10.1128/jcm.01628-07, ",2130,Ureaplasma urealyticum,Species,Bacteria,Unknown,Mycoplasmatota,Mollicutes,Mycoplasmatales,Mycoplasmataceae,Ureaplasma,Ureaplasma urealyticum,HIAE
2,Metagenomic,"A toxoplasmose, causada pelo protozoario Toxoplasma gondii, e uma parasitose que pode se apresentar de diversas formas no organismo humano. A infeccao aguda adquirida durante a gravidez pode levar a toxoplasmose congenita, causando complicacoes graves ao feto e levar ao obito. A apresentacao clinica depende da carga do agente e das condicoes do hospedeiro, sendo que nos pacientes imunocomprometidos leva a quadros mais graves.  E considerada uma das maiores causas de morbimortalidade em pacientes portadores de HIV.",PT_BR,"Dian S, Ganiem AR, Ekawardhani S. Cerebral toxoplasmosis in HIV-infected patients: a review. Pathog Glob Health. 2023 Feb;117(1):14-23. doi: 10.1080/20477724.2022.2083977. Epub 2022 Jun 11. PMID: 35694771; PMCID: PMC9848325. Akbari M, Azadi D, Habibi D, Khodashenas S, Shariatmadari F, Abedi B. Toxoplasmosis Infection in Newborn: A Systematic Review and Meta-analysis. Adv Biomed Res. 2022 Sep 27;11:75. doi: 10.4103/abr.abr_24_21, ",5811,Toxoplasma gondii,Species,Eukaryota,Unknown,Apicomplexa,Conoidasida,Eucoccidiorida,Sarcocystidae,Toxoplasma,Toxoplasma gondii,HIAE
2,Virome,"O virus da dengue, ou DENV, e membro do genero Flavivirus da familia Flaviviridae. Membros desta familia apresentam genoma de RNA fita simples senso positivo de aproximadamente 11,000 pb. DENV e o agente etiologico da dengue, uma doenca transmitida por mosquitos. Entre os sintomas mais comuns da doenca, podese citar: febre, cefaleia, mialgia, erupcao cutanea e manifestacoes hemorragicas.  Atualmente sao conhecidos 4 sorotipos de DENV (14), e dentre estes, varios genotipos que refletem sua alta diversidade genetica. Todos os sorotipos ja foram identificados na America do Sul, sendo o sorotipo 1 o mais frequente (RamosCastaneda, et al., 2017).  Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial do virus DENV.",PT_BR,"Ramos-Castaneda, Jose, et al. ""Dengue in Latin America: systematic review of molecular epidemiological trends."" PLoS neglected tropical diseases 11.1 (2017)., ",12637,Dengue virus,No Rank,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Orthoflavivirus,Orthoflavivirus denguei,HIAE
2,Metagenomic,"O virus da dengue, ou DENV, e membro do genero Flavivirus da familia Flaviviridae. Membros desta familia apresentam genoma de RNA fita simples senso positivo de aproximadamente 11,000 pb. DENV e o agente etiologico da dengue, uma doenca transmitida por mosquitos. Entre os sintomas mais comuns da doenca, podese citar: febre, cefaleia, mialgia, erupcao cutanea e manifestacoes hemorragicas.  Atualmente sao conhecidos 4 sorotipos de DENV (14), e dentre estes, varios genotipos que refletem sua alta diversidade genetica. Todos os sorotipos ja foram identificados na America do Sul, sendo o sorotipo 1 o mais frequente (RamosCastaneda, et al., 2017).  Atraves da tecnica empregada neste exame, foi possivel a recuperacao do genoma completo ou parcial do virus DENV.",PT_BR,"Ramos-Castaneda, Jose, et al. ""Dengue in Latin America: systematic review of molecular epidemiological trends."" PLoS neglected tropical diseases 11.1 (2017)., ",12637,Dengue virus,No Rank,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Orthoflavivirus,Orthoflavivirus denguei,HIAE
1,Metagenomic,Corynebacterium propinquum  INTERPRETACAO,PT_BR,https://app.varsmetagen.com/#/analysis/metagenomic/10415/organisms,43769,Corynebacterium propinquum,Species,Bacteria,Unknown,Actinomycetota,Actinomycetes,Mycobacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium propinquum,Vars
1,Microbiome,"Uma cepa bacteriana Gramnegativa, de pigmentacao amarela e em forma de bastonete YIM B02567 T foi isolada da raiz de Paris polyphylla Smith var. yunensis na China. A estirpe YIM B02567 T cresceu de forma optima a 2530 °C e a pH 7,0 na ausencia de NaCl em agar nutriente. Analises filogeneticas baseadas nas sequencias do gene 16S rRNA revelaram que a cepa YIM B02567 T pertence ao genero Chryseobacterium, e estava intimamente relacionada com Chryseobacterium piperi CTM T e Chryseobacterium soli DSM 19298 T . O sequenciamento completo do genoma indicou que o tamanho do genoma era de 4.774.612 pb e com um teor de G + C de 34,5 mol%. Valores de ANI e dDDH entre a cepa YIM B02567 Te suas especies de Chryseobacterium intimamente relacionadas ficaram abaixo de 81,72% e 24,7%.",PT_BR,"Chryseobacterium paridis sp. nov., uma espécie bacteriana endofítica isolada da raiz de Paris polyphylla Smith var. yunensis., https://pubmed.ncbi.nlm.nih.gov/34345976/",59732,Chryseobacterium,Genus,Bacteria,Unknown,Bacteroidota,Flavobacteriia,Flavobacteriales,Weeksellaceae,Chryseobacterium,Unknown,Vars
1,Virome,"Bacteriophage transduction is the major mechanism of horizontal gene transfer (HGT) among many bacteria. In Staphylococcus aureus, the phagemediated acquisition of mobile genetic elements (MGEs) that encode virulence and antibiotic resistance genes largely contribute to its evolutionary adaptation and genetic plasticity. In molecular biology, generalized transduction is routinely used as a technique to manipulate and construct bacterial strains. Here, we describe optimized protocols for generalized transduction, applicable for the transfer of plasmid or chromosomal deoxyribonucleic acid (DNA) from donor to recipient S. aureus strains.",PT_BR,"Chu Yuan Kee MJ, Chen J. Phage Transduction of Staphylococcus aureus. Methods Mol Biol. 2024;2738:263-275. doi: 10.1007/978-1-0716-3549-0_17. PMID: 37966605., ",160791,Rhizorhabdus wittichii,Species,Bacteria,Unknown,Pseudomonadota,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Rhizorhabdus,Rhizorhabdus wittichii,Vars
1,Virome,Planococcus rifietoensis INTERPRETACAO.,PT_BR,"Planococcus rifietoensis ERENCIAS BACTERIAS., ",200991,Planococcus rifietoensis,Species,Bacteria,Unknown,Bacillota,Bacilli,Bacillales,Planococcaceae,Planococcus,Planococcus rifietoensis,Vars
2,Virome,"Orthoflavivirus denguei ou virus da dengue (DENV), e membro do genero Flavivirus da familia Flaviviridae. Membros desta familia apresentam genoma de RNA fita simples senso positivo de aproximadamente 11000 pb. DENV e o agente etiologico da dengue, uma doenca transmitida por mosquitos. Entre os sintomas mais comuns da doenca, podese citar: febre, cefaleia, mialgia, erupcao cutanea e manifestacoes hemorragicas. Atualmente sao conhecidos 4 sorotipos de DENV (14), e dentre estes, varios genotipos que refletem sua alta diversidade genetica. Todos os sorotipos ja foram identificados na America do Sul, sendo o sorotipo 1 o mais frequente.",PT_BR,"Ramos-Castaneda, Jose, et al. “Dengue in Latin America: systematic review of molecular epidemiological trends.” PLoS neglected tropical diseases 11.1 (2007)., ",3052464,Orthoflavivirus denguei,Species,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Orthoflavivirus,Orthoflavivirus denguei,HIAE
2,Metagenomic,"O virus da dengue, ou DENV, e membro do genero Flavivirus da familia Flaviviridae. Membros desta familia apresentam genoma de RNA fita simples senso positivo de aproximadamente 11000 pb. DENV e o agente etiologico da dengue, uma doenca transmitida por mosquitos. Entre os sintomas mais comuns da doenca, podese citar: febre, cefaleia, mialgia, erupcao cutanea e manifestacoes hemorragicas. Atualmente sao conhecidos 4 sorotipos de DENV (14), e dentre estes, varios genotipos que refletem sua alta diversidade genetica. Todos os sorotipos ja foram identificados na America do Sul, sendo o sorotipo 1 o mais frequente.",PT_BR,"Ramos-Castaneda, Jose, et al. “Dengue in Latin America: systematic review of molecular epidemiological trends.” PLoS neglected tropical diseases 11.1 (2007)., ",3052464,Orthoflavivirus denguei,Species,Viruses,Orthornavirae,Kitrinoviricota,Flasuviricetes,Amarillovirales,Flaviviridae,Orthoflavivirus,Orthoflavivirus denguei,HIAE
